shop,genre,sales,units,page_views
16961,100992,0,0,2
16961,216424,1235400,68,1430
16961,510003,170000,15,403
16967,215430,512730,26,3300
16967,551228,572180,51,7867
16979,206440,6820,2,421
16979,207288,7500,5,435
17057,216424,34400,4,37
17087,201632,21994,6,469
17087,207288,23400,19,681
17087,558846,6780,1,409
17090,502280,198000,5,467
17090,509434,61000,50,2317
17101,201351,569794,80,1317
1718,402279,104438,36,4207
17250,110365,29223,25,1201
17250,216173,656,1,83
17250,301577,96887,75,1337
17250,502221,0,0,11
17250,502835,1425,1,141
17250,509434,0,0,102
17250,551180,2800,1,449
17250,560271,976059,1312,25714
17250,566403,4560,1,109
17277,101535,208820,37,1127
17277,201184,112680,14,369
17277,201351,223100,40,2670
17277,202502,0,0,30
17277,205761,721872,123,2416
17277,207774,7680,2,611
17277,214099,160896,36,1109
17277,501098,255656,49,4022
17277,506536,251014,52,1011
17277,506539,1728878,309,15499
17277,551732,236192,39,1485
17277,551736,28050,6,691
17279,205611,1412608,444,24737
17279,206440,5445,1,1393
17279,206471,1339050,132,19258
17279,207288,9000,5,3017
17279,551732,654000,115,4129
17279,551736,602250,177,9489
17279,567538,506760,118,5496
17303,100487,0,0,228
17303,564895,1656000,38,6930
17307,100487,48840,28,663
17307,200181,16800,3,212
17307,201925,501940,71,15484
17307,205582,7600,2,190
17307,205611,30960,2,264
17307,207288,14400,4,1761
17307,210022,0,0,21
17307,216173,263910,192,4895
17307,301577,3550460,619,67112
17307,408789,185400,32,12350
17307,502221,0,0,676
17307,502280,0,0,236
17307,502835,0,0,13
17307,551228,799040,121,11380
17307,555421,0,0,110
17307,560271,224018,168,7069
17307,563689,0,0,78
17332,101535,12500,2,63
17332,110409,0,0,13
17332,200181,0,0,310
17332,201184,3700,1,45
17332,204586,0,0,118
17332,205272,0,0,2
17332,205582,0,0,87
17332,205611,0,0,84
17332,205761,8364,2,126
17332,207774,0,0,4
17332,207802,0,0,17
17332,208532,0,0,56
17332,212377,0,0,25
17332,214099,4380,1,154
17332,214104,3704,1,237
17332,214781,105300,9,87
17332,215913,0,0,23
17332,216424,656525,108,1161
17332,301577,331600,8,1514
17332,402279,0,0,97
17332,502835,0,0,56
17332,506539,18123,4,592
17332,507843,368330,104,1263
17332,509417,0,0,23
17332,509434,0,0,12
17332,510003,7740,3,138
17332,551736,0,0,16
17332,563689,0,0,45
17332,566647,0,0,25
17332,567251,0,0,8
1740,206471,1980,1,324
17413,201351,239499,13,307
17413,205761,6930,1,315
17413,214781,332760,53,1326
17413,216424,87220,3,394
17413,566061,5955622,1635,38057
17413,567251,781470,85,6309
17413,567623,316200,18,501
17413,567645,855219,138,4715
17423,100487,23000,4,2284
17430,565724,6485223,1243,9621
17435,100487,0,0,84
17435,101020,14200220,1461,7006
17435,200181,0,0,44
17435,214781,106920,21,348
17435,216424,123180,61,2219
17435,501098,157940,32,2085
17435,507843,0,0,115
17435,510003,4860,1,80
17435,567538,2960,2,17
17435,567645,356730,59,6080
17497,110435,4995208,2691,19953
17497,207802,79591136,8809,141037
17497,214099,20001852,13750,90641
17525,205761,154737,33,250
17525,214781,68166,59,656
17525,216424,0,0,218
17525,567645,0,0,24
17565,100487,0,0,38
17565,207288,0,0,31
17565,551180,61171,6,1164
17565,558846,0,0,268
17565,558873,0,0,1533
17565,563339,64493,7,580
17565,563342,0,0,15
17658,100181,35641,22,876
17658,201632,44880,6,810
17658,205272,52250,3,542
17658,205582,105851,10,1147
17658,205611,142854,42,4324
17658,206440,187233,51,9618
17658,206471,54885,12,5182
17658,207288,71448,40,1129
17658,215913,4182,1,123
17658,216173,93911,32,2703
17658,216424,145593,23,453
17658,401534,1464302,395,22098
17658,402279,10230,2,1557
17658,551228,1459689,85,7310
17658,551732,0,0,1
17658,551736,0,0,2
17658,558846,114843,22,1494
17658,558873,0,0,132
17658,567251,15136,2,81
17658,567645,1634,1,91
17797,101020,5139850,786,4550
17797,204586,9203200,184,15785
17797,508456,17160,3,21
17823,100181,0,0,8
17823,205272,0,0,2
17823,205611,0,0,4
17823,208532,204660,30,1493
17823,214099,0,0,1
17823,215430,0,0,1130
17823,301577,0,0,123
17823,407120,4980,1,19
17823,408789,0,0,15
17823,502221,0,0,20
17823,502280,0,0,27
17823,551228,0,0,11
17823,558873,0,0,1
17823,563689,0,0,6
17878,110365,388970,370,15954
17878,206440,6473593,1317,66419
17878,206471,22526071,7029,297863
17878,207288,690,1,411
17878,216158,34080,15,921
17878,301577,0,0,332
17878,401534,2299413,897,48629
17878,408789,1024822,447,32739
17878,551736,182460,110,1243
17904,100181,0,0,67
17904,204586,234360,56,7849
17904,207288,4800,3,288
17904,212377,907477,86,16868
17904,215913,8389771,2201,138958
17904,401534,5670737,810,25205
17904,402279,36856146,13044,627123
17904,408789,524300,206,20972
17904,508456,265500,20,791
17904,551732,9000,3,280
17904,551736,12500,5,157
17904,567554,1834974,255,22990
17914,101535,228800,101,2048
17914,201184,0,0,4
17919,215430,289540,2,5777
17970,100487,1412416,670,59937
17973,567538,5739503,789,34406
1798,100487,1343000,9,33127
1798,201632,0,0,12
1798,206361,147900,2,363
1798,206440,55000,2,3334
1798,206471,197200,5,1830
1798,207288,696500,6,3035
1798,301577,0,0,569
1798,304080,0,0,3
1798,502221,837000,3,2514
1798,502280,875500,6,4322
1798,551180,561100,15,6897
1798,558846,1090400,17,5591
1798,558873,3308100,30,35192
18032,201925,207300,46,5934
18032,205611,0,0,313
18032,301577,0,0,13
18032,402018,153623968,7537,692618
18032,502280,98900,25,1202
18032,551180,0,0,8
18032,551228,20540,4,1816
18032,558846,0,0,17
18032,560271,1830,1,34
18057,201184,0,0,38
18057,205611,736130,78,2244
18057,205761,37400,11,402
18057,207288,479962,191,11220
18057,401131,14400,3,678
18057,401534,25680,7,484
18057,402279,201950,23,1740
18057,502835,212600,18,774
18057,551732,0,0,25
18057,551736,0,0,24
18074,201632,0,0,6
18074,407120,1393020,318,18425
18074,560271,1061380,877,37851
18094,205761,421777,73,2147
18094,214099,285688,67,843
18094,216424,1259500,216,2309
18094,563339,1299096,128,3212
18094,563342,135960,14,594
18094,567662,877275,132,2632
18094,567664,11730,3,69
18205,201184,188580,101,1507
18205,205761,2520,4,292
18323,206440,3763250,493,82510
18323,206471,0,0,1
18324,110365,16440,12,1189
18324,204964,45709,46,630
18324,207288,35082,36,1338
18324,208532,0,0,8
18324,216173,982955,808,9847
18324,301577,85792,43,1695
18324,401131,356501,140,16400
18324,401534,50824,25,1238
18324,408789,54330,31,1363
18324,502835,0,0,56
18324,508456,1599,1,173
18324,509434,1890724,925,17890
18324,551732,8100,4,354
18324,551736,1399,1,95
18324,555421,0,0,92
18324,560271,22266,16,3662
18345,201184,1341096,780,12628
18345,201351,22750,10,197
18345,214099,3162424,2185,25481
18345,506539,9150,2,172
18345,563339,0,0,2
18345,564647,27389,8,442
18356,110365,582560,86,2554
18356,200181,7221621,1210,17785
18356,201632,848866,152,5812
18356,201925,5473380,310,38688
18356,202502,0,0,7
18356,204586,15780,2,878
18356,205272,12192734,513,16605
18356,205582,150576,15,1047
18356,205611,6269413,269,11877
18356,206440,39998,2,263
18356,207288,1015057,202,7975
18356,212377,262570,20,4066
18356,214099,51289,24,1241
18356,215913,10385977,573,69482
18356,216158,368058,42,1965
18356,216173,8793570,1755,40105
18356,301577,38319633,1236,160866
18356,304080,1775718,80,15476
18356,401131,0,0,324
18356,401534,2088781,260,14049
18356,402279,3871002,937,41015
18356,407120,4269531,512,22650
18356,408789,470881,19,3656
18356,502221,4138865,111,22052
18356,502280,8545464,502,54434
18356,506012,278300,9,854
18356,551180,1396485,349,14362
18356,551228,56598,2,513
18356,551732,142853,27,1785
18356,551736,62425,16,2024
18356,554973,456060,15,4846
18356,558846,27756651,4482,234444
18356,558873,4300047,117,27602
18356,560271,2171952,212,20134
18356,567538,1600,1,256
18356,567554,0,0,75
18357,110365,21780,3,534
18357,200181,3278946,489,12080
18357,201632,529826,121,3530
18357,201925,8762282,406,62170
18357,202502,0,0,1
18357,204586,5000,1,726
18357,205272,21659325,849,31053
18357,205582,53037,6,302
18357,205611,1972506,91,6423
18357,206440,39996,3,372
18357,207288,632455,141,9885
18357,212377,5500,1,1700
18357,214099,26646,11,471
18357,215913,26953690,1194,117137
18357,216158,153743,9,619
18357,216173,4625267,997,25383
18357,301577,26847653,701,98037
18357,304080,2734308,93,22316
18357,401131,0,0,111
18357,401534,940309,121,9346
18357,402279,1835203,394,23754
18357,407120,2550578,299,22637
18357,408789,135581,19,3427
18357,502221,8206081,189,32322
18357,502280,10041389,463,58805
18357,506012,47300,1,222
18357,551180,743432,154,13860
18357,551228,124797,3,871
18357,551732,201429,27,1356
18357,551736,14133,6,1098
18357,554973,220495,6,952
18357,558846,8396340,1299,120763
18357,558873,5273888,128,34154
18357,560271,460774,66,7184
18357,567538,0,0,73
18357,567554,0,0,132
18372,110365,845240,802,18521
18372,509434,0,0,1
18372,560271,80799860,42882,1447185
18385,110365,8000,6,506
18385,207288,35214,37,2278
18385,402279,0,0,41
18385,560271,5000,2,117
18395,502280,120800,8,2068
18395,502835,22681043,1140,83486
18395,551180,16900,6,570
18395,560271,324500,49,13458
18415,210022,4280,1,19
18415,502835,34660,42,1422
18415,509434,27920,9,308
18415,560271,3140284,3091,61750
18431,206471,771092,51,17707
18433,206361,215301278,19226,1068892
18433,206363,1380840,359,13898
18433,206440,54152,10,3295
18433,206471,15881644,4076,228002
18433,502221,145620,20,2089
18433,502280,118920,25,4583
18433,551180,45132136,11070,278411
18433,558846,15754186,3427,183064
18433,558873,58336405,4297,427365
18531,100487,16140,7,936
18531,110365,14000,19,911
18531,201632,44000,11,786
18531,207288,232387,207,8197
18531,216173,273924,315,7920
18531,401534,50400,23,1836
18531,502221,0,0,1
18531,502280,96868,36,1993
18531,560271,1555954,1297,38890
18578,216424,144200,12,88
18578,507515,48000,2,154
18578,507843,0,0,1
18578,509417,0,0,22
18591,100487,209500,11,6293
18650,110365,0,0,20
18650,205611,738722,238,17176
18650,206440,7840290,3019,151844
18650,206471,3771386,1656,102981
18650,208532,6210,3,1325
18650,216158,0,0,73
18650,216173,906350,713,13961
18650,408789,0,0,39
18650,502221,5300,1,171
18650,502280,96352,34,2836
18650,502835,1494652,479,10026
18650,508456,0,0,7
18650,551180,17680,6,708
18650,551228,9280,3,766
18650,551732,200700,99,5183
18650,558846,0,0,192
18650,558873,465694,139,9590
18650,560271,1620,1,291
18650,563689,62060,19,950
18680,205611,0,0,132
18680,206440,492536,48,1484
18680,216173,69075,21,624
18680,216424,449763,61,2954
18680,551228,152356,20,818
18680,563689,0,0,68
18680,567645,42840,16,527
18726,110435,36990,2,386
18726,207802,1370574,125,2888
18726,214104,0,0,301
18745,100487,413000,57,5825
18745,101954,117400,140,902
18745,201632,10501345,1012,62051
18745,207288,1566680,658,47289
18745,408789,83800,25,1697
18745,502221,0,0,68
18753,100487,0,0,75
18753,207288,447856,159,8354
18753,216173,37390,22,523
18753,301577,0,0,48
18753,304080,0,0,30
18753,408789,0,0,42
18753,502280,7280,1,450
18753,551180,991896,304,32015
18753,558846,68320,8,2651
18753,558873,4195240,429,121239
18753,560271,0,0,4
18788,100487,7140,1,275
18788,201632,1038739,211,16660
18788,205611,24029203,1359,226497
18788,205761,108060,36,1855
18788,206440,7869421,457,106651
18788,206471,26438774,1682,422025
18788,207288,403406,239,12582
18788,216158,41200,3,1838
18788,401534,8478262,1291,146759
18788,402279,360127,103,13621
18788,407120,0,0,168
18788,408789,1504442,294,51003
18788,509434,0,0,15
18788,551180,8550,1,347
18788,551228,3020250,167,26470
18788,551732,34300,9,1112
18788,551736,106340,43,1535
18788,558846,14800,1,94
18788,558873,48000,1,87
18788,560271,11324704,3036,390595
18807,207288,1779,1,536
18807,210022,0,0,128
18807,560271,0,0,31
18832,100487,61946967,5325,888440
18832,508599,881600,44,6650
18926,100487,670000,7,4869
18926,207288,508200,3,2299
1894,205272,52797,6,401
1894,216173,172615,137,1538
1894,402018,3168,1,269
1894,551228,33568,11,378
18977,101954,0,0,4
18977,200181,247000,13,424
18977,201632,39618,2,1554
18977,205272,0,0,2
18977,206440,37400,13,405
18977,207288,0,0,19
18977,216158,2980,1,102
18977,301577,0,0,18
18977,304080,0,0,599
18977,401534,11834,5,792
18977,502280,0,0,38
18977,502835,0,0,18
18977,551180,0,0,6
18977,558846,10000,2,161
18977,558873,0,0,160
18977,560271,0,0,116
18985,205761,248716,50,1618
18985,207288,11400,2,532
18993,110365,52800,15,875
18993,207288,88880,16,2095
18993,502280,28600,1,122
18993,509434,0,0,1
18993,560271,4192179,737,52719
19087,205761,3480,3,573
19087,206363,153940,126,1405
19087,207288,13018,12,508
19087,402018,0,0,2
19087,506012,0,0,214
19087,551228,7854,1,142
19087,554973,59950,1,124
19143,100181,97800,36,2402
19143,201925,153400,3,9114
19143,210413,0,0,312
19143,506536,114460,26,13864
1918,101535,239318688,52710,1121056
1918,110409,32474,14,358
1918,207774,29537104,7782,183585
1918,566647,42170,6,161
19199,205582,84000,7,1531
19199,506539,51050990,23580,404729
19199,551732,6307646,3791,98384
19199,551736,10500,4,160
19199,566061,6822420,3197,28291
19248,201632,21200,2,573
19248,205582,34440,5,254
19248,205611,8400,3,700
19248,207288,0,0,14
19248,215913,180300,16,4164
19248,301577,0,0,269
19248,402279,36000,12,1510
19248,407120,51000,5,872
19248,408789,186000,29,3644
19248,551180,18000,3,32
19248,551228,0,0,20
19248,551736,21776,7,1112
19248,567554,16000,1,102
193,110365,122885541,89210,1620406
193,207288,8377800,2070,60799
193,502835,302452,30,3397
193,509434,1224220,467,26426
193,560271,1650878744,508133,13381046
19315,201632,16055,11,479
19315,202502,33000,3,481
19315,408789,156350,73,9814
19417,216173,1280,1,76
19417,551228,0,0,14
19551,201632,2728725,332,14487
19551,551736,138514,14,1035
19618,205272,145400,13,248
19627,567645,2675080,1166,5441
19634,101535,10522768,1574,75019
19634,110409,10273293,2059,59967
19634,207774,11108484,2392,75462
19634,214099,7044677,1620,49256
19688,567645,102100,23,1987
19832,201632,619,1,23
19832,205611,0,0,62
19832,206363,6237,3,33
19832,206440,6683,5,636
19832,301577,0,0,57
19832,401131,195121,135,3350
19832,401534,58528,29,2261
19832,408789,3492,2,448
19832,551180,1164,1,100
19832,551736,6363,3,109
19832,558846,70082,33,8787
19889,110435,31528,9,792
19889,551180,23070,11,1554
19889,558846,57800,9,1913
19889,558873,8900,1,406
20003,214104,13300,3,70
20017,201925,2198994,241,24477
20017,204586,0,0,161
20017,205582,0,0,2
20017,205611,12540,3,143
20017,205761,3900,1,310
20017,207288,114840,49,1196
20017,208532,939920,521,6227
20017,212377,71540,16,834
20017,215913,850793,202,13920
20017,301577,857890,40,5611
20017,401534,87630,12,1378
20017,402279,26276890,4471,260182
20017,407120,0,0,24
20017,408789,0,0,15
20017,508456,299928,50,2061
20017,551228,11120,4,206
20017,551732,108350,24,1274
20017,551736,63670,19,1479
20017,567554,186413,13,4115
20021,206440,4224300,1015,55941
20024,206440,201020,14,623
20024,401131,0,0,10
20024,551180,37100,5,368
20024,558846,29400,1,728
20135,214781,136176,18,179
20135,567645,383400,89,679
202,206361,0,0,78
202,206363,146598,34,2395
202,206440,136378,16,3247
202,206471,2132094,356,24405
202,216173,0,0,8
202,551180,7640112,1472,66064
202,558846,14656142,2588,159172
202,558873,2704800,393,40467
2021,201184,0,0,2
2021,201351,0,0,5
2021,214099,15061,10,238
2021,506536,0,0,168
2021,563339,0,0,11
20272,201632,0,0,27
20272,407120,59050,15,2341
20272,560271,413570,406,18058
20313,110435,688350,134,11947
20313,214099,96700,26,1291
20313,214104,299060,50,4596
20322,408789,13398,2,221
20354,201351,137911643,50717,195409
20354,506536,3796056,1014,13127
20366,207774,60170,7,145
20386,401131,4800,1,136
20579,401131,10979,11,371
20666,201184,102816,32,1103
20666,401534,0,0,28
20704,100487,17500,12,808
20704,560271,0,0,62
20719,214781,638880,122,1112
20719,507843,14982838,1199,79967
20719,567623,129600,10,95
20767,110365,338300,303,7347
20767,205611,7560,2,370
20767,207288,642000,593,10288
20767,301577,0,0,20
20767,407120,0,0,103
20767,408789,96658,50,3882
20767,502835,1062324,126,6494
20767,509434,3496833,407,11493
20767,560271,33332578,12460,583558
20767,564895,9498,2,762
20767,565724,3835166,424,3801
20817,110365,85800,14,3336
20817,207288,165550,80,2041
20817,216173,25740,9,168
20817,304080,3187900,516,28894
20817,402279,35200,12,730
20817,408789,11523840,1887,127990
20817,502221,8966250,1292,85843
20817,502280,48950,4,698
20817,551180,15611029,3302,115205
20942,201632,24000,4,329
20942,201925,0,0,1
20942,205611,133200,11,698
20942,207288,445820,212,11999
20942,214099,35200,31,958
20942,216424,5000,2,119
20942,301577,0,0,1
20942,402279,0,0,27
20942,407120,11000,2,184
20942,408789,0,0,31
20942,502280,37000,2,795
20942,551180,4631703,1168,80911
20942,551228,16000,2,241
20942,551736,20800,9,320
20942,558846,473541,35,8566
20942,558873,1211680,90,34755
20942,567538,2909900,624,5630
20947,205582,45800,4,603
20947,205611,61750,9,868
20947,215430,0,0,8
20947,551228,195780,15,5035
20947,563689,342600,3,1633
21016,100487,49406292,6906,710944
21047,200181,0,0,2
21047,201632,23406,5,2518
21047,201925,0,0,29
21047,204586,0,0,163
21047,204964,21853,3,395
21047,205582,0,0,9
21047,205611,20325,5,267
21047,205761,872327,335,3897
21047,206440,0,0,5
21047,206471,0,0,153
21047,208532,5675,1,69
21047,212377,0,0,13
21047,215913,0,0,14
21047,401534,9432,4,41
